code_etab;id_contrib;comment_1;note_globale_1;sentiment_SERVICE_1;target_SERVICE_1;sample_SERVICE_1;sentiment_AMBIANCE_1;target_AMBIANCE_1;sample_AMBIANCE_1;sentiment_QUALITY_1;target_QUALITY_1;sample_QUALITY_1;sentiment_PRICE_1;target_PRICE_1;sample_PRICE_1;sentiment_GENERAL_1;target_GENERAL_1;sample_GENERAL_1;sentiment_LOCATION_1;target_LOCATION_1;sample_LOCATION_1;comment_2;note_globale_2;sentiment_SERVICE_2;target_SERVICE_2;sample_SERVICE_2;sentiment_AMBIANCE_2;target_AMBIANCE_2;sample_AMBIANCE_2;sentiment_QUALITY_2;target_QUALITY_2;sample_QUALITY_2;sentiment_PRICE_2;target_PRICE_2;sample_PRICE_2;sentiment_GENERAL_2;target_GENERAL_2;sample_GENERAL_2;sentiment_LOCATION_2;target_LOCATION_2;sample_LOCATION_2;comment_3;note_globale_3;sentiment_SERVICE_3;target_SERVICE_3;sample_SERVICE_3;sentiment_AMBIANCE_3;target_AMBIANCE_3;sample_AMBIANCE_3;sentiment_QUALITY_3;target_QUALITY_3;sample_QUALITY_3;sentiment_PRICE_3;target_PRICE_3;sample_PRICE_3;sentiment_GENERAL_3;target_GENERAL_3;sample_GENERAL_3;sentiment_LOCATION_3;target_LOCATION_3;sample_LOCATION_3;summary_SERVICE;summary_AMBIANCE;summary_QUALITY;summary_PRICE;summary_GENERAL;summary_LOCATION
51442551;5667ccbfd1db7e18d303e19b;"L'enseigne existe depuis longtemps, mais la jeune équipe est super, la livraison très rapide, l'accueil téléphonique agréable et les pizza très bonnes  faites avec des produits frais.";4;"positive";"accueil";"l'accueil téléphonique agréable et les pizza très bonnes  faites avec des produits frais";"-";"-";"-";"positive";"pizza, produits";"l'accueil téléphonique agréable et les pizza très bonnes  faites avec des produits frais";"-";"-";"-";"-";"-";"-";"-";"-";"-";"L'enseigne existe depuis longtemps, mais la jeune équipe est super, la livraison très rapide, l'accueil téléphonique agréable et les pizza très bonnes  faites avec des produits frais.";4;"positive";"accueil";"l'accueil téléphonique agréable et les pizza très bonnes  faites avec des produits frais";"-";"-";"-";"positive";"pizza, produits";"l'accueil téléphonique agréable et les pizza très bonnes  faites avec des produits frais";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";4;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"positive";"-";"positive";"-";"-";"-"
51444245;570c834925c13744e0273255;"Très sale. Horrible. Personnel pas accueillant. Je suis venu à 16h ils étaient incapable de me servir car rien n'était prêt. Même la fille de la caisse se plaignait que c'était inacceptable.";1;"negative";"Personnel";"Personnel pas accueillant";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"Wc avominable! Personnel à peine aimable, machine à glaçon en panne et même pas signalée et fontaine à boisson chaude et en plus certain menu sont 2 euros plus cher que dans les restaurants kfc !  Je pensais être indulgente lorsque j'ai parlé à 3 jeune qui me disaient y venir régulièrement et que c'était toujours comme ça , honteux !!!!!";1;"negative";"Personnel";"Personnel à peine aimable";"-";"-";"-";"negative";"menu";"machine à glaçon en panne et même pas signalée et fontaine à boisson chaude et en plus certain menu sont 2 euros plus cher que dans les restaurants kfc";"-";"-";"-";"-";"-";"-";"-";"-";"-";"C'est un KFC comme un autre le poulet est très bon mais ça reste très gras également. Carte étudiante avec -10% de réduction.";1;"-";"-";"-";"-";"-";"-";"positive";"poulet";"C'est un KFC comme un autre le poulet est très bon mais ça reste très gras également";"-";"-";"-";"-";"-";"-";"-";"-";"-";"negative";"-";"neutral";"-";"-";"-"
51447056;5667cccad1db7e18d3041135;"J'ai été conseillé par un ami qui y mange régulièrement depuis le changement de propriétaire. La decoration est très chaleureuse, l'accueil : les propriétaires sont aux petits soins et la cuisine est super : j'ai mangé une tarte aux asperges délicieuse, un osso bucco-dentaire succulent avec une sauce très bien préparée et un sabayon de fruits rouges. Tout cela fait maison par une chef qui maîtrise ! Adresse incontournable sur Vestric dorénavant !";5;"positive";"accueil";"l'accueil";"-";"-";"-";"positive";"propriétaires, cuisine, tarte aux asperges, sauce, sabayon de fruits rouges";"un osso bucco-dentaire succulent avec une sauce très bien préparée et un sabayon de fruits rouges";"-";"-";"-";"positive";"Adresse";"Adresse incontournable sur Vestric dorénavant";"-";"-";"-";"J'ai été conseillé par un ami qui y mange régulièrement depuis le changement de propriétaire. La decoration est très chaleureuse, l'accueil : les propriétaires sont aux petits soins et la cuisine est super : j'ai mangé une tarte aux asperges délicieuse, un osso bucco-dentaire succulent avec une sauce très bien préparée et un sabayon de fruits rouges. Tout cela fait maison par une chef qui maîtrise ! Adresse incontournable sur Vestric dorénavant !";5;"positive";"accueil";"l'accueil";"-";"-";"-";"positive";"propriétaires, cuisine, tarte aux asperges, sauce, sabayon de fruits rouges";"un osso bucco-dentaire succulent avec une sauce très bien préparée et un sabayon de fruits rouges";"-";"-";"-";"positive";"Adresse";"Adresse incontournable sur Vestric dorénavant";"-";"-";"-";"-";5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"positive";"-";"positive";"-";"positive";"-"
51447160;5667cccad1db7e18d304114b;"mijoto  servi après le plat principal mais bien compté sur la note !!!service très long pas professionnel dommage cadre agréable ....";1;"positive";"service";"service très long pas professionnel dommage cadre agréable";"positive";"cadre";"service très long pas professionnel dommage cadre agréable";"positive";"plat";"mijoto  servi après le plat principal mais bien compté sur la note";"positive";"note";"mijoto  servi après le plat principal mais bien compté sur la note";"-";"-";"-";"-";"-";"-";"Toujours aussi désagréable.....la dame aux cheveux gris....";1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"mijoto  servi après le plat principal mais bien compté sur la note !!!service très long pas professionnel dommage cadre agréable ....";1;"positive";"service";"service très long pas professionnel dommage cadre agréable";"positive";"cadre";"service très long pas professionnel dommage cadre agréable";"positive";"plat";"mijoto  servi après le plat principal mais bien compté sur la note";"positive";"note";"mijoto  servi après le plat principal mais bien compté sur la note";"-";"-";"-";"-";"-";"-";"positive";"positive";"positive";"positive";"-";"-"
51449910;5667ccc0d1db7e18d303e408;"très bien situé dans ce petit village pittoresque...a quelques kms de roaanne...... restaurant agréable; accueil et cuisine soignée...";4;"positive";"accueil";"accueil et cuisine soignée";"-";"-";"-";"positive";"cuisine";"accueil et cuisine soignée";"-";"-";"-";"positive";"restaurant";"restaurant agréable";"-";"-";"-";"Très bonne auberge de village, où l'on se sent chez soi. Très bon accueil, cuisine soignée, assiettes copieuses.  Le tout à un prix abordable. Que demander de mieux.";4;"positive";"accueil";"Très bon accueil";"-";"-";"-";"positive";"cuisine, assiettes";"assiettes copieuses";"positive";"prix";"Le tout à un prix abordable";"-";"-";"-";"-";"-";"-";"Accueil très chaleureux, personnels très agréables et serviables. Cuisine soignée et généreuse à des prix très correct. Plats variés, équilibrés avec beaucoup de produit frais et travaillés.";4;"positive";"Accueil";"Accueil très chaleureux";"-";"-";"-";"positive";"Cuisine";"Cuisine soignée et généreuse à des prix très correct";"positive";"prix";"Cuisine soignée et généreuse à des prix très correct";"-";"-";"-";"-";"-";"-";"positive";"-";"positive";"positive";"positive";"-"
51449958;5667cccad1db7e18d3041105;"Catastrophique!!! Pizza a peine garnie, trop cuite. Poisson du jour à peine bon. Courrez, mais ne vous arrêtez pas!";1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"Catastrophique!!! Pizza a peine garnie, trop cuite. Poisson du jour à peine bon. Courrez, mais ne vous arrêtez pas!";1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";1;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
51451502;583bf8ea47cbd315ac746c1b;"J'y ai mangé une fois mais je m'en souviens encore. Je trouve que la plupart des pizzas sont toujours les mêmes, pas d'une qualité folle, pâte moyenne etc.. Pour le coup j'y ai mangé (à emporter) une pizza avec une pâte fine et excellent, une viande (jambon) et des ingrédients d'une excellente qualité, beaucoup de saveurs. Un délice";5;"-";"-";"-";"-";"-";"-";"positive";"pizzas, qualité, pâte, pizza, pâte, viande";"une viande (jambon) et des ingrédients d'une excellente qualité";"-";"-";"-";"-";"-";"-";"-";"-";"-";"J'y ai mangé une fois mais je m'en souviens encore. Je trouve que la plupart des pizzas sont toujours les mêmes, pas d'une qualité folle, pâte moyenne etc.. Pour le coup j'y ai mangé (à emporter) une pizza avec une pâte fine et excellent, une viande (jambon) et des ingrédients d'une excellente qualité, beaucoup de saveurs. Un délice";5;"-";"-";"-";"-";"-";"-";"positive";"pizzas, qualité, pâte, pizza, pâte, viande";"une viande (jambon) et des ingrédients d'une excellente qualité";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";5;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"positive";"-";"-";"-"
51456423;5667ccc0d1db7e18d303e65e;"C'est un lieu où j'aime aller déjeuner car on est sûr de manger sainement. Beaucoup de produits bio, des salades, des sandwichs et de délicieuses soupes. La seule critique que je pourrai faire, ce sont les prix un peu trop élevés surtout pour les salades et les sandwichs. Si on veut faire un vrai repas et manger à sa faim, l'addition monte vite. Bien souvent, je me contente d'une soupe et d'une petite salade pour ne pas payer trop cher. Sinon, un truc sympa, si on vient seul, on peut lire les journaux et magazines du jour, c'est sympa.";4;"-";"-";"-";"-";"-";"-";"positive";"produits, salades, sandwichs, salades, sandwichs, salade";"des salades";"positive";"prix";"ce sont les prix un peu trop élevés surtout pour les salades et les sandwichs";"-";"-";"-";"-";"-";"-";"C'est un lieu où j'aime aller déjeuner car on est sûr de manger sainement. Beaucoup de produits bio, des salades, des sandwichs et de délicieuses soupes. La seule critique que je pourrai faire, ce sont les prix un peu trop élevés surtout pour les salades et les sandwichs. Si on veut faire un vrai repas et manger à sa faim, l'addition monte vite. Bien souvent, je me contente d'une soupe et d'une petite salade pour ne pas payer trop cher. Sinon, un truc sympa, si on vient seul, on peut lire les journaux et magazines du jour, c'est sympa.";4;"-";"-";"-";"-";"-";"-";"positive";"produits, salades, sandwichs, salades, sandwichs, salade";"des salades";"positive";"prix";"ce sont les prix un peu trop élevés surtout pour les salades et les sandwichs";"-";"-";"-";"-";"-";"-";"-";4;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"positive";"positive";"-";"-"
51464596;56aba2f913f8d8158ec000fa;"Salle de restaurant trop petite, table inappropriée (tonneaux). Les assiettes ne rentraient pas sur la table. Pas un bon rapport qualité prix par rapport à la quantité dans l'assiette.";2;"-";"-";"-";"-";"-";"-";"positive";"assiettes, assiette";"Les assiettes ne rentraient pas sur la table";"positive";"qualité prix";"Pas un bon rapport qualité prix par rapport à la quantité dans l'assiette";"positive";"restaurant";"Salle de restaurant trop petite";"-";"-";"-";"Salle de restaurant trop petite, table inappropriée (tonneaux). Les assiettes ne rentraient pas sur la table. Pas un bon rapport qualité prix par rapport à la quantité dans l'assiette.";2;"-";"-";"-";"-";"-";"-";"positive";"assiettes, assiette";"Les assiettes ne rentraient pas sur la table";"positive";"qualité prix";"Pas un bon rapport qualité prix par rapport à la quantité dans l'assiette";"positive";"restaurant";"Salle de restaurant trop petite";"-";"-";"-";"-";2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"positive";"positive";"positive";"-"
51474596;599471e06370b6145548d3f7;"Très déçu le plateau de fruits de mer est devenu très vide . Beaucoup de glaces mais ,pas de tourteau , pas de langoustines, pas de crevettes grises , juste 6 huitres 6 crevettes une poignée de bigorneaux et une poignée  de boulots et 4 ou 5 coques . Dommage c était plus copieux avant";2;"-";"-";"-";"-";"-";"-";"negative";"plateau de fruits";"Très déçu le plateau de fruits de mer est devenu très vide";"-";"-";"-";"-";"-";"-";"-";"-";"-";"Très bien servies . super restaurant de fruits de mer. assiette copieuse . bonne ambiance";2;"-";"-";"-";"positive";"ambiance";"bonne ambiance";"-";"-";"-";"-";"-";"-";"positive";"restaurant";"super restaurant de fruits de mer";"-";"-";"-";"Le jols fait parti de mes restaurants préféré. Le poisson est frais et les serveurs professionnels. On est jamais déçu !";2;"positive";"serveurs";"Le poisson est frais et les serveurs professionnels";"-";"-";"-";"positive";"poisson";"Le poisson est frais et les serveurs professionnels";"-";"-";"-";"-";"-";"-";"-";"-";"-";"positive";"positive";"neutral";"-";"positive";"-"
51475080;5667ccccd1db7e18d30419d5;"Ce restaurant propose une carte avec trois plats au choix c'est du fait maison qui est très bon un large choix de dessert.Je le conseille à tous ceux qui ont été déçues par de nombreux restaurants de la région. Celui ci vaut vraiment d'y aller";5;"-";"-";"-";"-";"-";"-";"positive";"dessert";"Ce restaurant propose une carte avec trois plats au choix c'est du fait maison qui est très bon un large choix de dessert";"-";"-";"-";"positive";"restaurant";"Ce restaurant propose une carte avec trois plats au choix c'est du fait maison qui est très bon un large choix de dessert";"-";"-";"-";"On y mange très bien, cuisine maison  excellente,très bonne ambiance  chaleureuse, prix plus que correct. Lieu tout petit donc réservez avant d'y aller.";5;"-";"-";"-";"positive";"ambiance";"très bonne ambiance  chaleureuse";"positive";"cuisine";"cuisine maison  excellente";"positive";"prix";"prix plus que correct";"-";"-";"-";"-";"-";"-";"Ce restaurant propose une carte avec trois plats au choix c'est du fait maison qui est très bon un large choix de dessert.Je le conseille à tous ceux qui ont été déçues par de nombreux restaurants de la région. Celui ci vaut vraiment d'y aller";5;"-";"-";"-";"-";"-";"-";"positive";"dessert";"Ce restaurant propose une carte avec trois plats au choix c'est du fait maison qui est très bon un large choix de dessert";"-";"-";"-";"positive";"restaurant";"Ce restaurant propose une carte avec trois plats au choix c'est du fait maison qui est très bon un large choix de dessert";"-";"-";"-";"-";"positive";"positive";"positive";"positive";"-"
51479093;5826d4b3717904715013f3c1;"accueil sympa cuisine variée et très correct";4;"positive";"accueil";"accueil sympa cuisine variée et très correct";"-";"-";"-";"positive";"cuisine";"accueil sympa cuisine variée et très correct";"-";"-";"-";"-";"-";"-";"-";"-";"-";"accueil sympa cuisine variée et très correct";4;"positive";"accueil";"accueil sympa cuisine variée et très correct";"-";"-";"-";"positive";"cuisine";"accueil sympa cuisine variée et très correct";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";4;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"positive";"-";"positive";"-";"-";"-"
51480815;5667ccccd1db7e18d3041995;"un large choix de produits pas tjrs très bon ou très frais...  beau restaurant mais pas très bon....";2;"-";"-";"-";"-";"-";"-";"positive";"produits";"un large choix de produits pas tjrs très bon ou très frais";"-";"-";"-";"positive";"restaurant";"beau restaurant mais pas très bon";"-";"-";"-";"un large choix de produits pas tjrs très bon ou très frais...  beau restaurant mais pas très bon....";2;"-";"-";"-";"-";"-";"-";"positive";"produits";"un large choix de produits pas tjrs très bon ou très frais";"-";"-";"-";"positive";"restaurant";"beau restaurant mais pas très bon";"-";"-";"-";"-";2;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"positive";"-";"positive";"-"
51481740;5864f71cf238b47a69ec3af2;"Côté cuisine : la cuisson était ratée (viandes et saumon trop cuits) et la sauce pas terrible et froide. Mais service sympathique et cadre agréable. Globalement, plutôt moyen…";3;"negative";"service";"Mais service sympathique et cadre agréable";"negative";"cadre";"Mais service sympathique et cadre agréable";"negative";"cuisine, sauce";"la cuisson était ratée (viandes et saumon trop cuits) et la sauce pas terrible et froide";"-";"-";"-";"-";"-";"-";"-";"-";"-";"Suite à une ballade dans Bordeaux avec mes enfants, nous sommes allés dans cette brasserie qui est l'une des rares à faire un menu enfant dans cette rue. Nous avons étaient très bien accueillis.Le personnel était adorable, aux petits soins, et le cadre très sympathique. Les prix ne sont pas excessifs au vu de la qualité et de la quantité. La carte présente des plats traditionnels bien cuisinés. Il est vrai que nous n'étions pas pressés ; mais j'ai déjà attendu beaucoup plus longtemps dans un restaurant. Si l'on est un minimum sympathique, le personnel l'est aussi...";3;"positive";"personnel, personnel";"Le personnel était adorable";"positive";"cadre";"et le cadre très sympathique";"positive";"carte, plats";"La carte présente des plats traditionnels bien cuisinés";"positive";"prix";"Les prix ne sont pas excessifs au vu de la qualité et de la quantité";"positive";"restaurant";"mais j'ai déjà attendu beaucoup plus longtemps dans un restaurant";"-";"-";"-";"Côté cuisine : la cuisson était ratée (viandes et saumon trop cuits) et la sauce pas terrible et froide. Mais service sympathique et cadre agréable. Globalement, plutôt moyen…";3;"negative";"service";"Mais service sympathique et cadre agréable";"negative";"cadre";"Mais service sympathique et cadre agréable";"negative";"cuisine, sauce";"la cuisson était ratée (viandes et saumon trop cuits) et la sauce pas terrible et froide";"-";"-";"-";"-";"-";"-";"-";"-";"-";"neutral";"neutral";"neutral";"positive";"positive";"-"
